,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff
coefficient,-1.2158438977804766,-0.02432655082236579,-0.2522109858104844,-0.23074416567297784,0.4393773253712423,0.0023200672401398337,-0.71503100831899,0.11564073457252366,-24.316877955610945,-0.4865310164473229,-5.044219716210037,-4.614883313459821,8.787546507425336,0.04640134480280622,-14.300620166380625,2.312814691450548
pvalue,0.23671880905743858,0.9255687516088665,0.3856259122238529,0.4260688529937108,0.03655845234679751,0.9974153989222578,0.47745985931329715,0.635769126541998,0.23671880905742526,0.9255687516088708,0.385625912223848,0.42606885299370667,0.036558452346800364,0.9974153989222574,0.4774598593132997,0.635769126542004
lowerCI,-3.2298346943570246,-0.5346928987711279,-0.8219868300943151,-0.7989429662440175,0.02746755964884695,-1.4014450417371624,-2.687788487287468,-0.3629084773620005,-64.59669388714309,-10.693857975423281,-16.43973660188732,-15.978859324881164,0.5493511929768466,-28.028900834744583,-53.75576974575268,-7.258169547240412
higherCI,0.7981468987960714,0.48603979712639633,0.31756485847334626,0.3374546348980618,0.8512870910936376,1.406085176217442,1.2577264706494882,0.5941899465070478,15.962937975921196,9.720795942528635,6.351297169467246,6.7490926979615224,17.025741821873826,28.121703524350195,25.15452941299143,11.883798930141507
RR,0.2964597269948393,0.9759669549041863,0.7770807677562529,0.7939425578151835,1.5517406880687012,1.0023227606787226,0.4891769430064621,1.122592491005984,2.749882180547931e-11,0.6147552754619608,0.006446488492384683,0.009903338925904807,6552.1368195877285,1.0474947331713522,6.156297148679555e-07,10.102820996681832
lowerRRCI,0.03956403840667345,0.5858491775239137,0.439557460365524,0.4498041711105041,1.027848270807568,0.24624087837766748,0.06803122505021363,0.6956500983177872,8.831049022761807e-29,2.2683835595792638e-05,7.249584392601696e-08,1.1493957000861514e-07,1.732128835864526,6.717428208247727e-13,4.5098887513522446e-24,0.0007043962202714567
higherRRCI,2.2214205947952497,1.6258646996667832,1.3737783431419828,1.4013760333833325,2.3426601293166245,4.079951806514233,3.517415442578395,1.8115628875931369,8562801.52833999,16660.500254128456,573.2358109363889,853.2842246929425,24784817.395624083,1633430506446.669,84037537669.80634,144899.97128556596
AR,-2.3731394484398476,-0.02462485535503927,-0.28686751943096633,-0.25953696543469984,0.3555624288974458,0.002317377964309377,-1.0442500700340447,0.10920480226633765,-36365194372.55472,-0.6266635520102615,-154.12321183560823,-99.97604529965496,0.9998473780344436,0.04534126202960383,-1624352.0418516053,0.9010177454071057
lowerARCI,-24.27547844638947,-0.7069239633082545,-1.2750154193001917,-1.223189699488866,0.02709375653829526,-3.0610641360134694,-13.699132630081309,-0.437504289035807,-1.1323683034965893e+28,-44083.25531815609,-13793893.185444813,-8700222.951812647,0.4226757390705939,-1488664960753.1614,-2.2173495958190988e+23,-1418.6555450207059
higherARCI,0.5498376118673867,0.3849426706878208,0.27208053250214326,0.2864156542011733,0.5731348361267798,0.754899065620492,0.7157003440949917,0.4479904579362346,0.9999998832157914,0.9999399777926985,0.9982555172218455,0.998828057555664,0.9999999596527187,0.9999999999993878,0.9999999999881005,0.9999930986873833
isSignificant,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
