,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff
coefficient,-0.1218759765928783,-0.15495554375851106,0.026847682667191536,-0.0543204957931569,-0.0836115796762375,-0.013918653736829989,-0.09382957797869151,-0.14293775435608402,-0.08156405806501477,-0.15929023413514853,-0.278753679295495,0.02755142721904491,-0.04360276795775392,0.007604082557763847,-0.04774506793018418,-0.06851027954922917
pvalue,0.18086664875687652,0.08763417499678841,0.701322329298693,0.42192142448410097,0.19601179617922826,0.8259953770225652,0.20823595952732032,0.1637394175032173,0.436984285490825,0.26935817036664167,0.06964667004080712,0.7535339873102457,0.5761569765970869,0.9171998761841852,0.5402384264220682,0.5141782446926924
lowerCI,-0.3003933240496674,-0.33276889730734793,-0.1103506015885396,-0.18689084140090306,-0.21035245744720546,-0.13800889230433727,-0.2399660025012578,-0.3441096218317481,-0.28722916110270713,-0.44194419493868264,-0.5799038520288298,-0.14443181211644332,-0.1964807504812729,-0.13575401994733224,-0.20053833113754008,-0.2743485330083918
higherCI,0.0566413708639108,0.02285780979032581,0.16404596692292267,0.07824984981458927,0.043129298094730456,0.11017158483067731,0.05230684654387477,0.05823411311958002,0.1241010449726776,0.12336372666838558,0.022396493437839782,0.19953466655453314,0.10927521456576506,0.15096218506285994,0.10504819527717171,0.13732797390993345
RR,0.8852581544269684,0.8564532513298623,1.0272113287571134,0.9471285071511188,0.9197884512477321,0.9861777628759067,0.9104379076887952,0.866808022239787,0.9216736673311282,0.8527488262315639,0.7567262776099872,1.0279344775594979,0.9573341657583665,1.0076330670136908,0.953376802421542,0.9337838611770162
lowerRRCI,0.7405268963552796,0.7169358608198498,0.8955201094778175,0.8295342822435371,0.8102985998581143,0.8710909457055637,0.7866546049008798,0.7088512182212634,0.7503397604466786,0.6427855051391952,0.559952202245463,0.8655139279539472,0.8216171468776874,0.8730573607737843,0.8182901234333085,0.7600671206107174
higherRRCI,1.0582762136480974,1.0231210514071463,1.1782684752241082,1.0813928107132138,1.0440728827580852,1.1164696232758886,1.053699016814621,1.059963117937,1.1321302612911155,1.131295828585679,1.022649177785437,1.2208345308242579,1.1154693015002322,1.1629526802678152,1.1107641426514205,1.1472043399194
AR,-0.129613994515876,-0.1676060525746674,0.026490487395654093,-0.055822934744002226,-0.08720651867661254,-0.014015969173533817,-0.09837254309694103,-0.15365798924662902,-0.08498271725141043,-0.17267824855199515,-0.3214817954496814,0.027175348399461556,-0.0445673368481894,0.007575244663528999,-0.048903222167811095,-0.0709116333832539
lowerARCI,-0.35038984393651795,-0.39482491342594167,-0.11666950793891755,-0.20549568764708037,-0.2341129556130333,-0.14798575846753056,-0.27120593176468116,-0.4107332741972609,-0.3327295882663851,-0.5557289204638335,-0.7858667150337159,-0.15538290916239145,-0.21711189183454097,-0.1454001133599142,-0.22206045430963947,-0.31567327790274036
higherARCI,0.05506711092674685,0.02259854918960645,0.15129699128222987,0.07526664677891894,0.04221245804379061,0.10431956306536075,0.05096238675153697,0.05657094753797264,0.11670941569959463,0.11605790922947365,0.02214755389965121,0.18088817546400768,0.10351634181678833,0.14011978563933397,0.09971886775803177,0.12831571045986656
isSignificant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
